frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
412,0.525,0.292,-0.613,0.571,0.228,-0.567,0.477,0.23,-0.57,0.728,0.762,-0.169,0.304,0.76,-0.261
413,0.525,0.296,-0.609,0.571,0.233,-0.564,0.478,0.235,-0.568,0.727,0.762,-0.156,0.305,0.76,-0.261
414,0.526,0.297,-0.593,0.571,0.235,-0.549,0.479,0.238,-0.554,0.727,0.763,-0.147,0.305,0.761,-0.257
415,0.526,0.298,-0.592,0.572,0.237,-0.548,0.479,0.24,-0.552,0.726,0.764,-0.15,0.305,0.762,-0.256
416,0.523,0.304,-0.592,0.568,0.244,-0.548,0.479,0.249,-0.552,0.726,0.766,-0.151,0.307,0.764,-0.254
417,0.523,0.309,-0.587,0.566,0.25,-0.543,0.479,0.256,-0.546,0.726,0.766,-0.152,0.308,0.766,-0.254
418,0.521,0.311,-0.59,0.563,0.254,-0.546,0.478,0.259,-0.549,0.726,0.766,-0.156,0.31,0.766,-0.254
419,0.518,0.311,-0.55,0.561,0.254,-0.51,0.477,0.259,-0.511,0.726,0.766,-0.154,0.311,0.766,-0.245
420,0.517,0.313,-0.534,0.56,0.257,-0.496,0.477,0.261,-0.497,0.723,0.766,-0.154,0.312,0.767,-0.233
421,0.515,0.317,-0.536,0.558,0.26,-0.499,0.477,0.265,-0.498,0.721,0.766,-0.157,0.313,0.768,-0.226
422,0.515,0.318,-0.538,0.557,0.261,-0.5,0.476,0.266,-0.499,0.72,0.766,-0.157,0.313,0.767,-0.223
423,0.513,0.318,-0.539,0.556,0.262,-0.5,0.475,0.267,-0.498,0.719,0.765,-0.157,0.313,0.768,-0.221
424,0.513,0.32,-0.543,0.556,0.264,-0.503,0.474,0.269,-0.502,0.717,0.766,-0.162,0.313,0.771,-0.222
425,0.512,0.323,-0.55,0.556,0.266,-0.508,0.474,0.273,-0.505,0.715,0.767,-0.169,0.314,0.774,-0.218
426,0.511,0.325,-0.551,0.554,0.268,-0.509,0.472,0.276,-0.507,0.714,0.771,-0.169,0.314,0.776,-0.219
427,0.51,0.326,-0.546,0.554,0.269,-0.505,0.472,0.278,-0.503,0.714,0.772,-0.165,0.314,0.779,-0.22
428,0.51,0.327,-0.545,0.554,0.27,-0.503,0.472,0.28,-0.503,0.713,0.772,-0.157,0.314,0.781,-0.225
429,0.511,0.327,-0.549,0.554,0.27,-0.505,0.472,0.28,-0.506,0.713,0.772,-0.155,0.316,0.781,-0.227
430,0.512,0.327,-0.57,0.554,0.27,-0.524,0.473,0.28,-0.526,0.713,0.773,-0.156,0.317,0.781,-0.243
431,0.513,0.328,-0.572,0.556,0.271,-0.527,0.475,0.28,-0.53,0.712,0.773,-0.158,0.317,0.781,-0.252
432,0.514,0.333,-0.573,0.556,0.274,-0.528,0.475,0.283,-0.532,0.712,0.773,-0.158,0.317,0.781,-0.256
433,0.515,0.335,-0.573,0.556,0.275,-0.529,0.476,0.283,-0.533,0.712,0.774,-0.161,0.317,0.781,-0.255
434,0.515,0.336,-0.573,0.556,0.277,-0.529,0.476,0.284,-0.533,0.712,0.774,-0.156,0.317,0.781,-0.255
435,0.515,0.336,-0.57,0.556,0.277,-0.524,0.476,0.284,-0.53,0.712,0.773,-0.146,0.317,0.781,-0.258
436,0.515,0.336,-0.555,0.556,0.277,-0.511,0.477,0.284,-0.515,0.712,0.772,-0.147,0.317,0.781,-0.252
437,0.515,0.337,-0.543,0.556,0.277,-0.501,0.477,0.284,-0.503,0.711,0.771,-0.146,0.317,0.781,-0.244
438,0.515,0.337,-0.543,0.556,0.277,-0.501,0.477,0.284,-0.503,0.711,0.771,-0.148,0.316,0.781,-0.243
439,0.515,0.337,-0.544,0.556,0.277,-0.502,0.477,0.284,-0.504,0.711,0.769,-0.148,0.316,0.781,-0.244
440,0.515,0.336,-0.542,0.556,0.277,-0.5,0.477,0.284,-0.502,0.711,0.769,-0.148,0.316,0.781,-0.244
441,0.515,0.336,-0.541,0.556,0.277,-0.499,0.477,0.284,-0.502,0.711,0.769,-0.146,0.316,0.78,-0.245
442,0.515,0.335,-0.535,0.556,0.277,-0.492,0.477,0.283,-0.497,0.711,0.769,-0.141,0.316,0.78,-0.247
443,0.515,0.334,-0.531,0.556,0.276,-0.488,0.477,0.283,-0.494,0.711,0.768,-0.133,0.316,0.78,-0.247
444,0.515,0.334,-0.528,0.556,0.276,-0.485,0.477,0.283,-0.489,0.711,0.768,-0.133,0.316,0.78,-0.246
445,0.515,0.334,-0.528,0.556,0.276,-0.486,0.476,0.283,-0.489,0.71,0.768,-0.139,0.316,0.78,-0.246
446,0.515,0.334,-0.534,0.556,0.276,-0.49,0.476,0.283,-0.495,0.71,0.768,-0.137,0.316,0.779,-0.245
447,0.516,0.334,-0.553,0.557,0.276,-0.508,0.477,0.283,-0.512,0.71,0.768,-0.139,0.316,0.778,-0.247
448,0.516,0.334,-0.553,0.557,0.276,-0.508,0.477,0.282,-0.512,0.71,0.768,-0.126,0.316,0.777,-0.246
449,0.518,0.334,-0.566,0.558,0.276,-0.52,0.477,0.282,-0.526,0.708,0.768,-0.131,0.316,0.776,-0.255
450,0.519,0.333,-0.586,0.558,0.275,-0.538,0.478,0.282,-0.545,0.708,0.769,-0.139,0.316,0.776,-0.265
451,0.521,0.333,-0.597,0.56,0.275,-0.549,0.479,0.282,-0.558,0.708,0.77,-0.142,0.316,0.776,-0.272
452,0.521,0.333,-0.601,0.56,0.275,-0.553,0.479,0.282,-0.561,0.708,0.771,-0.152,0.316,0.776,-0.271
453,0.521,0.333,-0.598,0.56,0.275,-0.551,0.479,0.282,-0.557,0.708,0.771,-0.159,0.317,0.775,-0.267
454,0.518,0.333,-0.589,0.558,0.275,-0.545,0.478,0.282,-0.548,0.709,0.772,-0.16,0.317,0.775,-0.262
455,0.516,0.332,-0.567,0.556,0.274,-0.525,0.477,0.281,-0.525,0.709,0.771,-0.159,0.317,0.775,-0.247
456,0.512,0.327,-0.565,0.553,0.272,-0.522,0.475,0.278,-0.522,0.709,0.771,-0.159,0.317,0.774,-0.244
457,0.508,0.327,-0.572,0.55,0.271,-0.53,0.472,0.278,-0.526,0.71,0.771,-0.171,0.317,0.774,-0.239
458,0.508,0.327,-0.587,0.55,0.271,-0.544,0.472,0.278,-0.542,0.71,0.77,-0.177,0.317,0.773,-0.24
459,0.508,0.327,-0.594,0.55,0.271,-0.551,0.472,0.278,-0.55,0.71,0.77,-0.178,0.317,0.773,-0.24
460,0.508,0.327,-0.6,0.55,0.271,-0.557,0.472,0.278,-0.556,0.71,0.77,-0.179,0.316,0.773,-0.238
461,0.509,0.327,-0.598,0.55,0.271,-0.556,0.472,0.278,-0.556,0.71,0.77,-0.184,0.316,0.772,-0.235
462,0.509,0.327,-0.605,0.55,0.27,-0.563,0.472,0.277,-0.562,0.711,0.77,-0.196,0.316,0.772,-0.236
463,0.508,0.327,-0.621,0.55,0.27,-0.579,0.471,0.276,-0.578,0.711,0.77,-0.211,0.315,0.771,-0.247
464,0.509,0.326,-0.621,0.551,0.269,-0.578,0.471,0.275,-0.577,0.711,0.77,-0.206,0.314,0.771,-0.248
465,0.509,0.326,-0.616,0.551,0.269,-0.574,0.471,0.275,-0.575,0.711,0.77,-0.201,0.313,0.772,-0.249
466,0.51,0.328,-0.616,0.552,0.27,-0.574,0.472,0.275,-0.575,0.712,0.771,-0.204,0.313,0.772,-0.25
467,0.511,0.33,-0.613,0.553,0.271,-0.572,0.472,0.276,-0.573,0.713,0.773,-0.204,0.313,0.772,-0.25
468,0.511,0.331,-0.613,0.554,0.272,-0.571,0.472,0.277,-0.572,0.713,0.775,-0.203,0.312,0.772,-0.251
469,0.511,0.331,-0.609,0.554,0.272,-0.567,0.472,0.277,-0.568,0.714,0.775,-0.2,0.311,0.772,-0.251
470,0.511,0.331,-0.613,0.554,0.271,-0.57,0.472,0.276,-0.572,0.714,0.775,-0.197,0.31,0.772,-0.254
471,0.513,0.328,-0.619,0.557,0.268,-0.575,0.472,0.273,-0.577,0.714,0.775,-0.197,0.31,0.771,-0.26
472,0.514,0.323,-0.643,0.559,0.263,-0.598,0.472,0.267,-0.599,0.715,0.775,-0.211,0.309,0.767,-0.265
473,0.515,0.315,-0.639,0.562,0.255,-0.594,0.472,0.258,-0.595,0.715,0.775,-0.209,0.309,0.765,-0.264
474,0.516,0.303,-0.646,0.565,0.243,-0.599,0.472,0.243,-0.6,0.715,0.776,-0.21,0.308,0.762,-0.272
475,0.518,0.3,-0.642,0.566,0.237,-0.596,0.473,0.238,-0.597,0.717,0.778,-0.209,0.307,0.762,-0.271
476,0.519,0.299,-0.633,0.568,0.234,-0.589,0.473,0.234,-0.588,0.72,0.777,-0.206,0.307,0.762,-0.264
477,0.519,0.3,-0.652,0.568,0.234,-0.608,0.473,0.235,-0.606,0.723,0.777,-0.21,0.307,0.762,-0.268
478,0.519,0.299,-0.674,0.568,0.231,-0.631,0.471,0.232,-0.628,0.726,0.777,-0.231,0.307,0.762,-0.278
479,0.518,0.3,-0.679,0.567,0.231,-0.637,0.47,0.233,-0.633,0.727,0.773,-0.231,0.307,0.763,-0.282
480,0.519,0.3,-0.674,0.568,0.231,-0.631,0.469,0.234,-0.629,0.728,0.773,-0.228,0.306,0.765,-0.284
481,0.519,0.3,-0.685,0.568,0.23,-0.641,0.469,0.234,-0.64,0.729,0.772,-0.228,0.305,0.766,-0.289
482,0.519,0.3,-0.683,0.568,0.23,-0.639,0.469,0.234,-0.638,0.731,0.772,-0.228,0.305,0.766,-0.291
483,0.519,0.3,-0.682,0.568,0.23,-0.638,0.468,0.234,-0.636,0.733,0.772,-0.228,0.305,0.766,-0.29
484,0.519,0.3,-0.681,0.57,0.23,-0.637,0.468,0.231,-0.636,0.737,0.772,-0.227,0.304,0.767,-0.287
485,0.52,0.301,-0.672,0.57,0.229,-0.632,0.467,0.23,-0.629,0.739,0.772,-0.223,0.303,0.767,-0.278
486,0.52,0.302,-0.673,0.571,0.229,-0.634,0.467,0.23,-0.631,0.742,0.772,-0.224,0.303,0.768,-0.274
487,0.52,0.302,-0.673,0.571,0.228,-0.634,0.466,0.228,-0.63,0.742,0.772,-0.223,0.303,0.767,-0.268
488,0.52,0.301,-0.672,0.571,0.227,-0.633,0.466,0.227,-0.628,0.743,0.772,-0.224,0.303,0.766,-0.266
489,0.52,0.301,-0.697,0.573,0.226,-0.656,0.466,0.225,-0.651,0.744,0.772,-0.242,0.303,0.763,-0.276
490,0.522,0.301,-0.695,0.574,0.225,-0.655,0.466,0.225,-0.65,0.744,0.772,-0.238,0.302,0.763,-0.276
491,0.523,0.301,-0.692,0.576,0.224,-0.654,0.467,0.223,-0.648,0.744,0.771,-0.238,0.301,0.761,-0.276
492,0.526,0.298,-0.69,0.578,0.224,-0.65,0.47,0.221,-0.646,0.741,0.769,-0.234,0.299,0.76,-0.28
493,0.527,0.296,-0.691,0.579,0.223,-0.649,0.47,0.219,-0.646,0.741,0.769,-0.233,0.299,0.76,-0.286
494,0.527,0.295,-0.69,0.578,0.222,-0.648,0.47,0.218,-0.645,0.742,0.769,-0.234,0.298,0.76,-0.286
495,0.526,0.293,-0.678,0.578,0.22,-0.635,0.47,0.216,-0.633,0.742,0.769,-0.229,0.298,0.759,-0.281
496,0.526,0.291,-0.663,0.577,0.218,-0.621,0.469,0.216,-0.617,0.742,0.769,-0.223,0.297,0.759,-0.272
497,0.526,0.291,-0.652,0.576,0.217,-0.611,0.469,0.216,-0.607,0.742,0.768,-0.219,0.297,0.758,-0.258
498,0.525,0.29,-0.643,0.576,0.216,-0.604,0.469,0.215,-0.6,0.741,0.766,-0.211,0.297,0.757,-0.25
499,0.525,0.289,-0.612,0.575,0.215,-0.574,0.469,0.214,-0.571,0.741,0.766,-0.189,0.297,0.756,-0.24
500,0.525,0.289,-0.621,0.575,0.215,-0.581,0.469,0.214,-0.578,0.741,0.766,-0.191,0.297,0.756,-0.243
501,0.526,0.284,-0.63,0.576,0.212,-0.585,0.471,0.21,-0.585,0.741,0.766,-0.193,0.297,0.758,-0.255
502,0.525,0.279,-0.666,0.576,0.209,-0.62,0.471,0.203,-0.616,0.743,0.766,-0.222,0.297,0.758,-0.271
503,0.525,0.273,-0.667,0.576,0.205,-0.621,0.471,0.195,-0.617,0.744,0.766,-0.221,0.297,0.759,-0.271
504,0.525,0.269,-0.667,0.577,0.203,-0.62,0.471,0.192,-0.617,0.745,0.766,-0.22,0.297,0.76,-0.274
505,0.524,0.266,-0.644,0.576,0.201,-0.598,0.471,0.188,-0.593,0.745,0.767,-0.22,0.297,0.759,-0.265
506,0.524,0.264,-0.659,0.576,0.199,-0.612,0.471,0.187,-0.608,0.745,0.767,-0.226,0.297,0.759,-0.268
507,0.524,0.263,-0.659,0.576,0.198,-0.611,0.471,0.186,-0.608,0.745,0.767,-0.225,0.297,0.76,-0.268
508,0.523,0.262,-0.657,0.575,0.197,-0.609,0.47,0.186,-0.606,0.745,0.768,-0.224,0.297,0.761,-0.268
509,0.523,0.262,-0.638,0.575,0.197,-0.588,0.47,0.187,-0.588,0.742,0.77,-0.2,0.296,0.762,-0.266
510,0.523,0.262,-0.636,0.575,0.196,-0.587,0.47,0.187,-0.587,0.742,0.771,-0.197,0.297,0.762,-0.266
511,0.523,0.261,-0.625,0.575,0.196,-0.577,0.47,0.187,-0.578,0.741,0.772,-0.194,0.297,0.762,-0.264
512,0.522,0.262,-0.641,0.574,0.196,-0.595,0.47,0.187,-0.594,0.741,0.772,-0.206,0.298,0.761,-0.276
513,0.522,0.263,-0.653,0.574,0.197,-0.607,0.47,0.187,-0.605,0.741,0.773,-0.222,0.298,0.761,-0.279
514,0.522,0.263,-0.652,0.574,0.197,-0.607,0.47,0.187,-0.604,0.74,0.773,-0.222,0.298,0.759,-0.278
515,0.522,0.263,-0.651,0.574,0.197,-0.606,0.47,0.187,-0.603,0.739,0.773,-0.224,0.298,0.759,-0.27
516,0.522,0.262,-0.653,0.574,0.196,-0.607,0.47,0.186,-0.603,0.739,0.774,-0.226,0.298,0.759,-0.261
517,0.522,0.261,-0.655,0.574,0.196,-0.608,0.47,0.186,-0.604,0.738,0.774,-0.224,0.298,0.759,-0.261
518,0.522,0.262,-0.638,0.574,0.196,-0.591,0.471,0.186,-0.588,0.737,0.774,-0.211,0.298,0.759,-0.255
519,0.522,0.263,-0.607,0.574,0.197,-0.561,0.471,0.186,-0.558,0.737,0.774,-0.198,0.299,0.759,-0.246
520,0.522,0.263,-0.613,0.574,0.197,-0.567,0.471,0.186,-0.564,0.737,0.774,-0.198,0.299,0.759,-0.246
521,0.522,0.263,-0.633,0.573,0.197,-0.585,0.471,0.187,-0.581,0.737,0.775,-0.2,0.299,0.759,-0.249
522,0.522,0.263,-0.63,0.572,0.196,-0.583,0.471,0.187,-0.58,0.737,0.775,-0.196,0.299,0.759,-0.25
523,0.522,0.263,-0.621,0.572,0.196,-0.575,0.471,0.187,-0.572,0.737,0.775,-0.19,0.299,0.758,-0.25
524,0.522,0.263,-0.614,0.571,0.196,-0.567,0.471,0.187,-0.566,0.736,0.775,-0.179,0.299,0.758,-0.251
525,0.522,0.263,-0.615,0.571,0.196,-0.568,0.471,0.188,-0.567,0.734,0.775,-0.181,0.299,0.758,-0.253
526,0.522,0.263,-0.616,0.571,0.196,-0.569,0.471,0.188,-0.568,0.733,0.775,-0.183,0.299,0.758,-0.26
527,0.522,0.263,-0.619,0.571,0.197,-0.573,0.471,0.188,-0.572,0.732,0.774,-0.186,0.299,0.758,-0.263
528,0.522,0.263,-0.619,0.57,0.197,-0.573,0.471,0.189,-0.572,0.732,0.774,-0.186,0.299,0.758,-0.258
529,0.522,0.263,-0.622,0.57,0.196,-0.575,0.471,0.189,-0.574,0.732,0.774,-0.187,0.299,0.758,-0.258
530,0.522,0.263,-0.609,0.57,0.196,-0.56,0.471,0.189,-0.561,0.732,0.773,-0.178,0.299,0.758,-0.254
531,0.521,0.262,-0.609,0.57,0.195,-0.561,0.47,0.189,-0.562,0.732,0.772,-0.179,0.299,0.758,-0.255
532,0.521,0.262,-0.612,0.57,0.195,-0.564,0.47,0.189,-0.564,0.732,0.772,-0.187,0.299,0.758,-0.255
533,0.52,0.262,-0.627,0.569,0.195,-0.579,0.47,0.189,-0.577,0.732,0.772,-0.193,0.299,0.758,-0.256
534,0.519,0.262,-0.634,0.569,0.195,-0.586,0.469,0.188,-0.583,0.732,0.772,-0.206,0.299,0.758,-0.256
535,0.519,0.261,-0.632,0.568,0.194,-0.584,0.469,0.188,-0.582,0.732,0.771,-0.206,0.299,0.757,-0.256
536,0.518,0.261,-0.667,0.567,0.194,-0.621,0.468,0.187,-0.615,0.732,0.771,-0.235,0.299,0.757,-0.258
537,0.517,0.261,-0.691,0.567,0.194,-0.644,0.467,0.186,-0.639,0.732,0.771,-0.25,0.299,0.757,-0.266
538,0.516,0.261,-0.685,0.566,0.194,-0.637,0.466,0.186,-0.633,0.732,0.771,-0.243,0.299,0.757,-0.266
539,0.515,0.261,-0.681,0.566,0.194,-0.634,0.466,0.186,-0.63,0.731,0.77,-0.239,0.299,0.757,-0.266
540,0.515,0.261,-0.679,0.566,0.194,-0.631,0.466,0.186,-0.628,0.731,0.77,-0.237,0.299,0.758,-0.27
541,0.515,0.261,-0.68,0.566,0.195,-0.631,0.466,0.186,-0.628,0.731,0.77,-0.236,0.299,0.758,-0.276
542,0.515,0.262,-0.679,0.565,0.195,-0.629,0.466,0.186,-0.626,0.73,0.77,-0.235,0.298,0.759,-0.278
543,0.515,0.262,-0.657,0.565,0.195,-0.608,0.466,0.186,-0.606,0.73,0.77,-0.222,0.298,0.759,-0.272
544,0.515,0.262,-0.655,0.566,0.195,-0.605,0.466,0.186,-0.604,0.73,0.77,-0.211,0.299,0.759,-0.272
545,0.515,0.262,-0.657,0.566,0.195,-0.607,0.468,0.186,-0.606,0.73,0.77,-0.211,0.298,0.76,-0.272
546,0.516,0.261,-0.671,0.568,0.194,-0.618,0.468,0.185,-0.618,0.73,0.77,-0.211,0.298,0.761,-0.28
547,0.517,0.26,-0.671,0.569,0.194,-0.618,0.469,0.184,-0.618,0.73,0.77,-0.206,0.298,0.761,-0.28
548,0.517,0.259,-0.661,0.57,0.193,-0.608,0.469,0.182,-0.608,0.73,0.77,-0.2,0.298,0.761,-0.275
549,0.518,0.259,-0.646,0.57,0.193,-0.596,0.47,0.182,-0.594,0.73,0.77,-0.199,0.298,0.761,-0.26
550,0.518,0.258,-0.657,0.57,0.192,-0.607,0.47,0.181,-0.605,0.73,0.77,-0.204,0.298,0.761,-0.26
551,0.518,0.257,-0.653,0.57,0.191,-0.603,0.47,0.18,-0.6,0.73,0.77,-0.204,0.298,0.761,-0.255
552,0.518,0.257,-0.647,0.571,0.191,-0.599,0.47,0.18,-0.596,0.73,0.77,-0.204,0.299,0.761,-0.251
553,0.517,0.258,-0.641,0.57,0.192,-0.593,0.47,0.181,-0.59,0.73,0.77,-0.204,0.299,0.761,-0.247
554,0.517,0.26,-0.643,0.57,0.193,-0.596,0.47,0.182,-0.592,0.73,0.77,-0.203,0.3,0.759,-0.25
555,0.517,0.264,-0.626,0.569,0.195,-0.58,0.47,0.188,-0.577,0.73,0.77,-0.191,0.3,0.759,-0.246
556,0.517,0.268,-0.606,0.569,0.198,-0.561,0.471,0.191,-0.558,0.731,0.77,-0.188,0.301,0.759,-0.239
557,0.517,0.27,-0.588,0.569,0.2,-0.543,0.471,0.193,-0.54,0.731,0.771,-0.185,0.301,0.76,-0.232
558,0.517,0.272,-0.634,0.569,0.201,-0.588,0.471,0.194,-0.584,0.732,0.771,-0.199,0.301,0.76,-0.241
559,0.517,0.271,-0.647,0.569,0.201,-0.6,0.47,0.194,-0.595,0.732,0.772,-0.207,0.301,0.76,-0.242
560,0.517,0.271,-0.675,0.569,0.2,-0.625,0.47,0.194,-0.622,0.732,0.771,-0.219,0.301,0.76,-0.26
561,0.518,0.271,-0.684,0.57,0.2,-0.634,0.471,0.193,-0.633,0.732,0.771,-0.218,0.301,0.76,-0.272
562,0.518,0.27,-0.683,0.57,0.199,-0.634,0.471,0.191,-0.631,0.732,0.771,-0.21,0.301,0.761,-0.271
563,0.518,0.268,-0.676,0.571,0.198,-0.625,0.471,0.19,-0.625,0.732,0.77,-0.201,0.3,0.761,-0.27
564,0.518,0.265,-0.672,0.571,0.196,-0.622,0.471,0.188,-0.621,0.732,0.77,-0.198,0.3,0.762,-0.27
565,0.518,0.263,-0.652,0.571,0.195,-0.602,0.471,0.186,-0.6,0.731,0.77,-0.194,0.3,0.762,-0.262
566,0.518,0.263,-0.656,0.57,0.195,-0.606,0.47,0.186,-0.603,0.731,0.77,-0.197,0.3,0.762,-0.262
567,0.518,0.263,-0.654,0.57,0.195,-0.605,0.47,0.186,-0.602,0.73,0.77,-0.189,0.3,0.762,-0.262
568,0.518,0.263,-0.643,0.57,0.195,-0.596,0.47,0.186,-0.594,0.73,0.769,-0.183,0.3,0.762,-0.261
569,0.518,0.261,-0.638,0.57,0.194,-0.59,0.47,0.185,-0.59,0.729,0.768,-0.182,0.3,0.762,-0.261
570,0.518,0.26,-0.653,0.57,0.194,-0.606,0.471,0.185,-0.606,0.729,0.767,-0.19,0.3,0.763,-0.275
571,0.518,0.259,-0.642,0.57,0.193,-0.592,0.471,0.185,-0.592,0.729,0.767,-0.183,0.3,0.763,-0.271
572,0.519,0.258,-0.638,0.57,0.193,-0.588,0.471,0.185,-0.589,0.729,0.767,-0.181,0.3,0.763,-0.269
573,0.519,0.258,-0.638,0.57,0.193,-0.588,0.472,0.185,-0.589,0.729,0.768,-0.177,0.3,0.763,-0.269
574,0.519,0.258,-0.685,0.57,0.193,-0.632,0.472,0.185,-0.634,0.729,0.768,-0.186,0.3,0.763,-0.293
575,0.519,0.258,-0.68,0.57,0.193,-0.627,0.472,0.185,-0.629,0.729,0.768,-0.184,0.3,0.762,-0.292
576,0.519,0.258,-0.676,0.57,0.193,-0.624,0.472,0.185,-0.626,0.729,0.768,-0.185,0.3,0.762,-0.29
577,0.519,0.258,-0.688,0.57,0.193,-0.635,0.472,0.185,-0.636,0.729,0.768,-0.19,0.3,0.76,-0.29
578,0.519,0.258,-0.709,0.57,0.193,-0.655,0.472,0.185,-0.654,0.728,0.768,-0.203,0.301,0.759,-0.289
579,0.519,0.258,-0.671,0.569,0.193,-0.62,0.472,0.185,-0.617,0.728,0.768,-0.193,0.301,0.758,-0.269
580,0.518,0.257,-0.652,0.569,0.193,-0.601,0.472,0.184,-0.599,0.728,0.768,-0.189,0.301,0.759,-0.266
581,0.518,0.257,-0.646,0.568,0.193,-0.595,0.471,0.185,-0.594,0.728,0.768,-0.188,0.301,0.759,-0.265
582,0.518,0.259,-0.636,0.568,0.195,-0.588,0.472,0.188,-0.586,0.728,0.766,-0.187,0.301,0.758,-0.259
583,0.518,0.26,-0.634,0.567,0.196,-0.587,0.472,0.19,-0.585,0.728,0.765,-0.188,0.302,0.758,-0.258
584,0.518,0.261,-0.612,0.566,0.196,-0.567,0.472,0.192,-0.563,0.727,0.765,-0.184,0.302,0.758,-0.247
585,0.518,0.261,-0.621,0.566,0.197,-0.575,0.472,0.195,-0.572,0.726,0.765,-0.184,0.303,0.758,-0.251
586,0.518,0.263,-0.623,0.565,0.199,-0.576,0.473,0.201,-0.572,0.725,0.765,-0.184,0.303,0.761,-0.258
587,0.518,0.265,-0.623,0.565,0.202,-0.574,0.473,0.208,-0.573,0.724,0.765,-0.165,0.304,0.762,-0.264
588,0.518,0.267,-0.607,0.565,0.205,-0.556,0.473,0.214,-0.557,0.722,0.765,-0.155,0.304,0.762,-0.262
589,0.518,0.269,-0.595,0.564,0.208,-0.544,0.473,0.217,-0.547,0.72,0.765,-0.151,0.304,0.763,-0.261
590,0.518,0.27,-0.598,0.563,0.21,-0.547,0.473,0.22,-0.549,0.72,0.765,-0.15,0.304,0.763,-0.262
591,0.518,0.271,-0.597,0.561,0.214,-0.546,0.473,0.223,-0.548,0.719,0.764,-0.148,0.305,0.763,-0.261
592,0.517,0.274,-0.599,0.56,0.219,-0.549,0.473,0.228,-0.55,0.718,0.764,-0.154,0.306,0.762,-0.255
593,0.517,0.276,-0.602,0.56,0.221,-0.552,0.473,0.231,-0.554,0.717,0.766,-0.159,0.307,0.762,-0.255
594,0.517,0.279,-0.604,0.56,0.224,-0.556,0.473,0.233,-0.557,0.717,0.766,-0.161,0.309,0.762,-0.255
595,0.516,0.286,-0.625,0.559,0.23,-0.579,0.473,0.239,-0.576,0.717,0.767,-0.181,0.312,0.762,-0.257
596,0.515,0.29,-0.645,0.558,0.234,-0.596,0.473,0.242,-0.595,0.715,0.768,-0.192,0.313,0.761,-0.258
597,0.515,0.292,-0.637,0.558,0.236,-0.591,0.473,0.244,-0.588,0.715,0.768,-0.194,0.315,0.76,-0.248
598,0.516,0.295,-0.588,0.559,0.24,-0.544,0.474,0.247,-0.541,0.715,0.767,-0.182,0.316,0.76,-0.233
599,0.516,0.3,-0.559,0.559,0.245,-0.516,0.475,0.25,-0.515,0.714,0.766,-0.169,0.317,0.76,-0.227
600,0.517,0.302,-0.57,0.559,0.247,-0.525,0.475,0.251,-0.525,0.713,0.767,-0.167,0.317,0.764,-0.228
601,0.517,0.304,-0.568,0.559,0.249,-0.522,0.475,0.252,-0.523,0.712,0.767,-0.164,0.317,0.765,-0.229
602,0.517,0.307,-0.59,0.559,0.251,-0.541,0.475,0.255,-0.542,0.712,0.767,-0.172,0.316,0.766,-0.236
603,0.517,0.309,-0.61,0.559,0.253,-0.561,0.476,0.257,-0.562,0.711,0.767,-0.18,0.316,0.766,-0.238
604,0.517,0.31,-0.61,0.559,0.254,-0.561,0.476,0.258,-0.562,0.71,0.767,-0.175,0.317,0.766,-0.239
605,0.517,0.311,-0.601,0.559,0.255,-0.55,0.477,0.259,-0.552,0.709,0.767,-0.169,0.317,0.766,-0.238
606,0.517,0.311,-0.574,0.558,0.256,-0.523,0.477,0.259,-0.524,0.707,0.767,-0.151,0.319,0.766,-0.227
607,0.517,0.312,-0.566,0.558,0.257,-0.517,0.477,0.26,-0.519,0.707,0.767,-0.145,0.321,0.766,-0.225
608,0.518,0.314,-0.539,0.558,0.257,-0.493,0.478,0.261,-0.495,0.707,0.767,-0.145,0.322,0.767,-0.222
609,0.519,0.314,-0.535,0.558,0.258,-0.491,0.479,0.262,-0.492,0.707,0.767,-0.146,0.323,0.768,-0.22
610,0.52,0.315,-0.543,0.558,0.259,-0.497,0.479,0.263,-0.499,0.706,0.767,-0.141,0.324,0.768,-0.221
611,0.52,0.317,-0.547,0.558,0.26,-0.501,0.479,0.265,-0.503,0.706,0.767,-0.135,0.325,0.769,-0.222
612,0.52,0.318,-0.545,0.558,0.261,-0.497,0.48,0.266,-0.5,0.706,0.766,-0.134,0.326,0.769,-0.222
613,0.52,0.318,-0.547,0.558,0.261,-0.498,0.48,0.266,-0.501,0.706,0.766,-0.135,0.325,0.77,-0.222
614,0.52,0.317,-0.547,0.559,0.261,-0.498,0.48,0.266,-0.501,0.706,0.766,-0.134,0.325,0.77,-0.223
615,0.521,0.317,-0.546,0.559,0.261,-0.497,0.48,0.266,-0.501,0.705,0.765,-0.132,0.325,0.771,-0.222
616,0.521,0.317,-0.547,0.559,0.261,-0.497,0.48,0.266,-0.501,0.705,0.763,-0.133,0.325,0.772,-0.223
617,0.522,0.317,-0.546,0.559,0.261,-0.497,0.481,0.266,-0.501,0.705,0.762,-0.132,0.325,0.773,-0.227
618,0.522,0.317,-0.552,0.559,0.261,-0.503,0.481,0.267,-0.508,0.706,0.762,-0.132,0.325,0.773,-0.233
