frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
412,0.542,0.234,-0.994,0.591,0.16,-0.936,0.494,0.159,-0.931,0.788,0.767,-0.354,0.305,0.762,-0.389
413,0.541,0.235,-0.999,0.591,0.16,-0.94,0.494,0.159,-0.937,0.788,0.767,-0.353,0.305,0.762,-0.394
414,0.541,0.235,-1.009,0.591,0.16,-0.95,0.494,0.16,-0.948,0.788,0.767,-0.354,0.305,0.762,-0.397
415,0.541,0.235,-0.977,0.591,0.16,-0.919,0.494,0.16,-0.917,0.788,0.767,-0.35,0.305,0.761,-0.397
416,0.541,0.235,-0.978,0.591,0.16,-0.92,0.494,0.16,-0.918,0.788,0.767,-0.352,0.305,0.76,-0.398
417,0.541,0.235,-0.993,0.591,0.16,-0.934,0.494,0.16,-0.933,0.788,0.767,-0.355,0.305,0.76,-0.406
418,0.541,0.235,-0.988,0.591,0.16,-0.928,0.494,0.16,-0.927,0.788,0.768,-0.348,0.305,0.76,-0.407
419,0.542,0.235,-0.948,0.591,0.16,-0.888,0.494,0.16,-0.886,0.788,0.768,-0.331,0.305,0.76,-0.388
420,0.542,0.235,-0.883,0.591,0.16,-0.827,0.494,0.16,-0.821,0.788,0.768,-0.297,0.305,0.759,-0.323
421,0.542,0.235,-0.951,0.591,0.16,-0.891,0.494,0.16,-0.887,0.789,0.768,-0.317,0.305,0.758,-0.356
422,0.542,0.235,-1.0,0.592,0.16,-0.937,0.495,0.16,-0.936,0.789,0.768,-0.325,0.305,0.758,-0.379
423,0.542,0.235,-1.015,0.592,0.161,-0.953,0.495,0.16,-0.951,0.79,0.769,-0.344,0.305,0.758,-0.393
424,0.542,0.235,-1.001,0.592,0.161,-0.94,0.495,0.16,-0.939,0.79,0.769,-0.34,0.305,0.758,-0.392
425,0.542,0.236,-1.0,0.592,0.161,-0.939,0.495,0.161,-0.937,0.79,0.769,-0.341,0.305,0.758,-0.392
426,0.542,0.237,-0.998,0.592,0.162,-0.938,0.495,0.161,-0.936,0.79,0.769,-0.348,0.305,0.757,-0.393
427,0.542,0.237,-0.997,0.592,0.162,-0.937,0.495,0.162,-0.935,0.79,0.769,-0.346,0.305,0.757,-0.396
428,0.542,0.237,-0.935,0.592,0.162,-0.878,0.495,0.162,-0.873,0.791,0.769,-0.336,0.305,0.756,-0.372
429,0.542,0.237,-0.944,0.592,0.162,-0.886,0.495,0.162,-0.882,0.791,0.769,-0.336,0.305,0.755,-0.373
430,0.542,0.237,-0.945,0.592,0.162,-0.887,0.495,0.162,-0.883,0.791,0.77,-0.335,0.304,0.755,-0.374
431,0.542,0.238,-0.947,0.592,0.162,-0.89,0.495,0.162,-0.886,0.791,0.77,-0.334,0.305,0.755,-0.375
432,0.542,0.238,-0.955,0.592,0.162,-0.895,0.495,0.162,-0.891,0.791,0.77,-0.335,0.305,0.755,-0.379
433,0.542,0.238,-0.968,0.592,0.163,-0.909,0.495,0.162,-0.905,0.791,0.77,-0.336,0.305,0.754,-0.382
434,0.542,0.238,-0.962,0.592,0.163,-0.902,0.495,0.162,-0.899,0.791,0.77,-0.333,0.305,0.754,-0.382
435,0.542,0.238,-0.962,0.592,0.163,-0.902,0.495,0.163,-0.899,0.79,0.769,-0.313,0.305,0.754,-0.383
436,0.542,0.238,-0.943,0.592,0.163,-0.884,0.495,0.163,-0.879,0.79,0.769,-0.315,0.305,0.754,-0.368
437,0.542,0.238,-0.94,0.592,0.163,-0.881,0.495,0.163,-0.876,0.79,0.768,-0.316,0.305,0.754,-0.364
438,0.542,0.238,-0.947,0.592,0.163,-0.89,0.495,0.163,-0.886,0.79,0.768,-0.328,0.305,0.754,-0.382
439,0.542,0.238,-0.96,0.592,0.163,-0.904,0.495,0.163,-0.9,0.79,0.768,-0.343,0.305,0.755,-0.387
440,0.543,0.238,-0.96,0.592,0.163,-0.904,0.496,0.163,-0.9,0.79,0.769,-0.343,0.305,0.755,-0.393
441,0.543,0.238,-0.964,0.592,0.163,-0.907,0.496,0.163,-0.903,0.79,0.769,-0.343,0.305,0.756,-0.4
442,0.543,0.238,-0.977,0.593,0.163,-0.918,0.496,0.163,-0.915,0.79,0.769,-0.343,0.305,0.756,-0.4
443,0.543,0.238,-0.99,0.593,0.163,-0.93,0.496,0.163,-0.926,0.79,0.769,-0.346,0.305,0.756,-0.4
444,0.543,0.238,-1.001,0.593,0.163,-0.94,0.496,0.163,-0.938,0.791,0.77,-0.345,0.305,0.756,-0.403
445,0.543,0.238,-1.002,0.593,0.163,-0.942,0.496,0.163,-0.939,0.791,0.771,-0.344,0.304,0.756,-0.395
446,0.543,0.238,-1.026,0.593,0.163,-0.964,0.496,0.163,-0.961,0.791,0.772,-0.343,0.303,0.756,-0.392
447,0.543,0.238,-1.03,0.593,0.163,-0.969,0.496,0.163,-0.967,0.791,0.772,-0.343,0.302,0.756,-0.392
448,0.543,0.238,-1.034,0.593,0.164,-0.974,0.496,0.163,-0.971,0.791,0.772,-0.343,0.301,0.756,-0.377
449,0.543,0.238,-1.051,0.593,0.164,-0.99,0.496,0.163,-0.988,0.791,0.772,-0.344,0.3,0.756,-0.384
450,0.543,0.238,-1.044,0.592,0.164,-0.983,0.496,0.163,-0.98,0.791,0.771,-0.343,0.3,0.757,-0.381
451,0.542,0.238,-1.043,0.592,0.164,-0.982,0.496,0.163,-0.978,0.791,0.771,-0.341,0.3,0.757,-0.373
452,0.542,0.238,-1.039,0.592,0.164,-0.978,0.496,0.163,-0.974,0.79,0.771,-0.34,0.3,0.757,-0.373
453,0.542,0.239,-1.037,0.592,0.164,-0.976,0.496,0.163,-0.972,0.79,0.77,-0.338,0.3,0.757,-0.373
454,0.542,0.239,-1.036,0.592,0.164,-0.975,0.495,0.164,-0.971,0.79,0.769,-0.338,0.3,0.757,-0.372
455,0.541,0.239,-1.034,0.591,0.164,-0.974,0.495,0.164,-0.97,0.79,0.769,-0.338,0.299,0.757,-0.366
456,0.541,0.239,-1.033,0.591,0.164,-0.971,0.495,0.164,-0.968,0.79,0.769,-0.338,0.299,0.758,-0.367
457,0.541,0.239,-1.037,0.591,0.165,-0.975,0.495,0.164,-0.972,0.79,0.768,-0.337,0.299,0.758,-0.37
458,0.541,0.239,-1.027,0.591,0.165,-0.966,0.495,0.164,-0.964,0.789,0.767,-0.334,0.299,0.758,-0.37
459,0.541,0.239,-1.031,0.591,0.165,-0.97,0.495,0.163,-0.967,0.789,0.767,-0.338,0.299,0.758,-0.373
460,0.541,0.239,-1.025,0.591,0.165,-0.963,0.495,0.163,-0.96,0.789,0.767,-0.332,0.3,0.758,-0.365
461,0.541,0.239,-1.012,0.591,0.165,-0.952,0.495,0.163,-0.949,0.789,0.767,-0.328,0.3,0.759,-0.364
462,0.541,0.239,-1.008,0.591,0.165,-0.947,0.495,0.163,-0.944,0.789,0.767,-0.327,0.3,0.759,-0.362
463,0.541,0.239,-1.009,0.591,0.165,-0.948,0.495,0.163,-0.945,0.789,0.767,-0.326,0.3,0.759,-0.361
464,0.541,0.239,-1.008,0.591,0.165,-0.947,0.495,0.163,-0.944,0.789,0.767,-0.326,0.301,0.759,-0.359
465,0.541,0.239,-1.0,0.591,0.165,-0.939,0.495,0.163,-0.936,0.789,0.766,-0.324,0.301,0.759,-0.359
466,0.541,0.239,-1.004,0.591,0.165,-0.942,0.495,0.163,-0.94,0.789,0.766,-0.327,0.301,0.759,-0.37
467,0.541,0.239,-0.991,0.591,0.165,-0.929,0.495,0.163,-0.927,0.789,0.766,-0.321,0.3,0.759,-0.367
468,0.541,0.24,-0.993,0.591,0.165,-0.93,0.494,0.164,-0.928,0.789,0.766,-0.322,0.3,0.76,-0.367
469,0.541,0.24,-0.985,0.591,0.165,-0.924,0.494,0.164,-0.921,0.789,0.766,-0.319,0.3,0.76,-0.361
470,0.541,0.24,-0.991,0.591,0.165,-0.929,0.494,0.164,-0.927,0.789,0.766,-0.322,0.3,0.76,-0.371
471,0.541,0.24,-0.992,0.591,0.165,-0.93,0.494,0.164,-0.928,0.789,0.766,-0.322,0.3,0.76,-0.373
472,0.54,0.24,-0.983,0.591,0.165,-0.922,0.494,0.164,-0.921,0.79,0.766,-0.318,0.3,0.761,-0.374
473,0.54,0.24,-0.979,0.591,0.165,-0.918,0.494,0.164,-0.917,0.79,0.766,-0.309,0.299,0.761,-0.374
474,0.54,0.24,-1.004,0.591,0.165,-0.942,0.493,0.164,-0.941,0.79,0.766,-0.315,0.299,0.761,-0.379
475,0.54,0.24,-0.999,0.591,0.165,-0.938,0.493,0.164,-0.936,0.79,0.767,-0.314,0.299,0.761,-0.379
476,0.539,0.24,-0.976,0.59,0.165,-0.915,0.493,0.164,-0.914,0.79,0.767,-0.305,0.299,0.761,-0.379
477,0.539,0.24,-0.976,0.59,0.165,-0.916,0.492,0.164,-0.915,0.79,0.767,-0.306,0.299,0.76,-0.38
478,0.539,0.24,-0.974,0.59,0.165,-0.914,0.492,0.164,-0.913,0.79,0.768,-0.299,0.299,0.761,-0.38
479,0.539,0.24,-0.992,0.59,0.165,-0.928,0.492,0.164,-0.929,0.79,0.77,-0.301,0.299,0.761,-0.394
480,0.539,0.24,-1.028,0.59,0.165,-0.964,0.492,0.164,-0.964,0.79,0.77,-0.32,0.299,0.761,-0.413
481,0.539,0.24,-1.028,0.59,0.165,-0.965,0.492,0.164,-0.963,0.79,0.771,-0.333,0.299,0.761,-0.41
482,0.539,0.24,-0.994,0.59,0.165,-0.936,0.492,0.164,-0.931,0.79,0.772,-0.332,0.299,0.761,-0.4
483,0.539,0.24,-0.994,0.59,0.165,-0.935,0.492,0.164,-0.931,0.79,0.772,-0.332,0.299,0.761,-0.396
484,0.539,0.24,-1.019,0.59,0.165,-0.959,0.493,0.164,-0.957,0.79,0.772,-0.335,0.299,0.761,-0.397
485,0.539,0.24,-1.043,0.59,0.165,-0.982,0.493,0.164,-0.981,0.79,0.772,-0.342,0.299,0.761,-0.4
486,0.54,0.24,-1.045,0.59,0.165,-0.984,0.493,0.164,-0.982,0.79,0.772,-0.343,0.299,0.761,-0.398
487,0.539,0.241,-1.041,0.59,0.166,-0.979,0.493,0.165,-0.978,0.79,0.772,-0.343,0.299,0.761,-0.394
488,0.539,0.241,-1.047,0.59,0.166,-0.985,0.493,0.165,-0.985,0.79,0.772,-0.342,0.299,0.761,-0.399
489,0.539,0.241,-1.01,0.59,0.166,-0.949,0.492,0.165,-0.948,0.79,0.772,-0.33,0.299,0.761,-0.39
490,0.539,0.241,-1.028,0.59,0.166,-0.964,0.493,0.165,-0.963,0.79,0.772,-0.33,0.299,0.761,-0.385
491,0.539,0.241,-1.041,0.59,0.166,-0.978,0.493,0.165,-0.977,0.79,0.773,-0.332,0.299,0.76,-0.385
492,0.539,0.242,-1.064,0.59,0.166,-1.002,0.492,0.165,-1.0,0.79,0.773,-0.352,0.299,0.76,-0.387
493,0.539,0.242,-1.073,0.59,0.166,-1.01,0.492,0.165,-1.007,0.79,0.773,-0.354,0.299,0.76,-0.386
494,0.539,0.242,-1.068,0.59,0.166,-1.006,0.492,0.165,-1.003,0.79,0.773,-0.354,0.299,0.76,-0.371
495,0.539,0.242,-1.065,0.59,0.166,-1.003,0.492,0.166,-1.0,0.789,0.773,-0.352,0.299,0.76,-0.371
496,0.539,0.242,-1.016,0.59,0.166,-0.955,0.492,0.166,-0.952,0.788,0.772,-0.341,0.299,0.76,-0.37
497,0.539,0.242,-1.01,0.59,0.166,-0.95,0.492,0.166,-0.945,0.788,0.771,-0.335,0.3,0.76,-0.361
498,0.539,0.242,-1.014,0.59,0.166,-0.953,0.492,0.166,-0.949,0.788,0.771,-0.335,0.3,0.76,-0.362
499,0.539,0.242,-1.016,0.59,0.166,-0.956,0.492,0.166,-0.95,0.788,0.771,-0.336,0.3,0.76,-0.369
500,0.539,0.242,-1.029,0.59,0.166,-0.967,0.492,0.166,-0.962,0.788,0.77,-0.336,0.3,0.76,-0.37
501,0.539,0.243,-1.045,0.59,0.167,-0.981,0.492,0.166,-0.978,0.788,0.77,-0.336,0.3,0.76,-0.372
502,0.539,0.243,-1.056,0.59,0.167,-0.993,0.492,0.166,-0.99,0.788,0.77,-0.342,0.3,0.76,-0.375
503,0.539,0.243,-1.055,0.59,0.167,-0.992,0.492,0.166,-0.989,0.788,0.77,-0.342,0.3,0.761,-0.375
504,0.539,0.243,-1.076,0.59,0.167,-1.01,0.492,0.166,-1.009,0.788,0.77,-0.346,0.3,0.761,-0.381
505,0.539,0.242,-1.065,0.59,0.166,-0.999,0.492,0.166,-0.999,0.788,0.769,-0.346,0.301,0.761,-0.383
506,0.538,0.242,-1.094,0.59,0.166,-1.029,0.492,0.166,-1.028,0.788,0.769,-0.357,0.301,0.762,-0.401
507,0.538,0.242,-1.093,0.59,0.166,-1.029,0.491,0.166,-1.028,0.788,0.769,-0.357,0.301,0.762,-0.404
508,0.538,0.242,-1.089,0.59,0.166,-1.025,0.491,0.166,-1.024,0.788,0.768,-0.357,0.301,0.762,-0.403
509,0.538,0.242,-1.089,0.59,0.166,-1.025,0.491,0.165,-1.025,0.788,0.768,-0.357,0.301,0.762,-0.408
510,0.538,0.242,-1.083,0.59,0.166,-1.02,0.491,0.165,-1.02,0.788,0.768,-0.357,0.301,0.761,-0.407
511,0.538,0.242,-1.082,0.59,0.166,-1.019,0.491,0.165,-1.019,0.788,0.768,-0.365,0.301,0.761,-0.416
512,0.538,0.242,-1.087,0.589,0.166,-1.024,0.491,0.165,-1.024,0.788,0.767,-0.367,0.301,0.761,-0.42
513,0.538,0.242,-1.08,0.589,0.166,-1.015,0.491,0.165,-1.015,0.788,0.767,-0.366,0.301,0.761,-0.413
514,0.537,0.242,-1.054,0.589,0.165,-0.988,0.49,0.165,-0.989,0.788,0.767,-0.337,0.301,0.762,-0.411
515,0.537,0.242,-1.059,0.589,0.165,-0.993,0.49,0.164,-0.995,0.789,0.767,-0.339,0.301,0.763,-0.419
516,0.537,0.242,-1.096,0.589,0.165,-1.029,0.49,0.164,-1.031,0.789,0.767,-0.345,0.301,0.762,-0.426
517,0.537,0.241,-1.117,0.589,0.164,-1.051,0.49,0.164,-1.052,0.79,0.768,-0.363,0.301,0.762,-0.44
518,0.537,0.241,-1.115,0.589,0.164,-1.047,0.489,0.164,-1.047,0.791,0.769,-0.359,0.301,0.763,-0.437
519,0.537,0.241,-1.086,0.589,0.164,-1.02,0.489,0.164,-1.019,0.791,0.769,-0.355,0.301,0.763,-0.421
520,0.537,0.241,-1.07,0.589,0.164,-1.005,0.489,0.164,-1.003,0.791,0.769,-0.35,0.301,0.763,-0.41
521,0.537,0.241,-1.07,0.589,0.164,-1.005,0.489,0.164,-1.004,0.791,0.769,-0.35,0.301,0.763,-0.41
522,0.537,0.241,-1.059,0.589,0.164,-0.994,0.489,0.163,-0.993,0.791,0.769,-0.339,0.302,0.763,-0.41
523,0.537,0.241,-1.075,0.589,0.164,-1.01,0.489,0.163,-1.009,0.791,0.768,-0.341,0.301,0.763,-0.411
524,0.537,0.241,-1.075,0.589,0.164,-1.01,0.489,0.163,-1.009,0.791,0.769,-0.342,0.301,0.763,-0.411
525,0.536,0.241,-1.075,0.589,0.164,-1.01,0.489,0.163,-1.009,0.791,0.77,-0.346,0.301,0.763,-0.411
526,0.536,0.241,-1.02,0.589,0.164,-0.96,0.489,0.163,-0.958,0.791,0.77,-0.346,0.301,0.763,-0.406
527,0.536,0.241,-1.045,0.589,0.163,-0.984,0.489,0.163,-0.982,0.791,0.769,-0.351,0.301,0.763,-0.406
528,0.536,0.241,-1.046,0.589,0.163,-0.985,0.489,0.163,-0.983,0.792,0.77,-0.357,0.301,0.763,-0.406
529,0.536,0.241,-1.047,0.589,0.163,-0.987,0.489,0.163,-0.985,0.792,0.769,-0.361,0.302,0.763,-0.407
530,0.536,0.241,-1.052,0.589,0.163,-0.992,0.489,0.163,-0.991,0.792,0.769,-0.36,0.302,0.763,-0.408
531,0.536,0.241,-1.042,0.589,0.163,-0.982,0.489,0.163,-0.981,0.792,0.768,-0.358,0.302,0.763,-0.408
532,0.536,0.241,-1.041,0.589,0.163,-0.981,0.489,0.163,-0.98,0.792,0.768,-0.358,0.302,0.763,-0.408
533,0.536,0.241,-1.028,0.589,0.163,-0.97,0.489,0.163,-0.967,0.792,0.768,-0.358,0.302,0.763,-0.406
534,0.536,0.241,-1.056,0.589,0.163,-0.995,0.489,0.163,-0.992,0.792,0.768,-0.37,0.302,0.763,-0.413
535,0.536,0.241,-1.05,0.589,0.163,-0.99,0.489,0.163,-0.987,0.792,0.768,-0.368,0.303,0.763,-0.414
536,0.536,0.241,-1.049,0.589,0.163,-0.988,0.489,0.163,-0.986,0.792,0.768,-0.362,0.303,0.763,-0.418
537,0.536,0.24,-1.061,0.589,0.163,-0.998,0.489,0.163,-0.998,0.792,0.768,-0.361,0.303,0.763,-0.425
538,0.536,0.24,-1.064,0.589,0.162,-1.001,0.489,0.162,-1.001,0.792,0.768,-0.362,0.303,0.764,-0.437
539,0.536,0.24,-1.076,0.589,0.162,-1.012,0.489,0.162,-1.014,0.792,0.768,-0.362,0.303,0.764,-0.443
540,0.537,0.24,-1.08,0.589,0.162,-1.016,0.489,0.162,-1.019,0.793,0.768,-0.36,0.303,0.765,-0.45
541,0.537,0.24,-1.08,0.589,0.162,-1.015,0.489,0.162,-1.017,0.793,0.768,-0.35,0.304,0.765,-0.435
542,0.537,0.24,-0.994,0.589,0.162,-0.935,0.489,0.162,-0.935,0.793,0.768,-0.329,0.305,0.765,-0.411
543,0.536,0.24,-0.981,0.589,0.162,-0.921,0.489,0.162,-0.919,0.792,0.767,-0.33,0.306,0.765,-0.389
544,0.536,0.24,-0.977,0.589,0.162,-0.918,0.489,0.162,-0.915,0.793,0.769,-0.329,0.306,0.765,-0.387
545,0.536,0.24,-0.977,0.588,0.162,-0.919,0.488,0.162,-0.916,0.794,0.77,-0.33,0.306,0.765,-0.387
546,0.536,0.24,-0.97,0.588,0.162,-0.914,0.488,0.163,-0.91,0.794,0.77,-0.329,0.307,0.765,-0.383
547,0.536,0.241,-0.976,0.588,0.163,-0.917,0.488,0.164,-0.914,0.794,0.77,-0.33,0.308,0.765,-0.38
548,0.535,0.241,-0.977,0.588,0.163,-0.919,0.488,0.164,-0.916,0.794,0.771,-0.329,0.308,0.765,-0.382
549,0.535,0.241,-0.981,0.587,0.163,-0.922,0.488,0.165,-0.92,0.794,0.771,-0.331,0.308,0.765,-0.384
550,0.535,0.242,-0.965,0.587,0.163,-0.908,0.488,0.165,-0.904,0.795,0.771,-0.331,0.309,0.765,-0.377
551,0.535,0.242,-0.966,0.587,0.163,-0.91,0.488,0.165,-0.907,0.795,0.772,-0.33,0.309,0.765,-0.378
552,0.535,0.242,-1.011,0.587,0.163,-0.95,0.488,0.166,-0.946,0.795,0.772,-0.333,0.309,0.765,-0.379
553,0.535,0.242,-1.021,0.587,0.163,-0.958,0.488,0.166,-0.956,0.795,0.773,-0.335,0.309,0.765,-0.384
554,0.535,0.242,-1.022,0.587,0.163,-0.959,0.487,0.166,-0.956,0.795,0.773,-0.333,0.309,0.765,-0.385
555,0.535,0.242,-1.032,0.587,0.163,-0.97,0.487,0.166,-0.968,0.795,0.773,-0.338,0.309,0.765,-0.389
556,0.535,0.242,-1.045,0.587,0.163,-0.983,0.488,0.166,-0.981,0.794,0.773,-0.338,0.309,0.765,-0.39
557,0.535,0.242,-1.042,0.587,0.163,-0.981,0.488,0.166,-0.979,0.794,0.773,-0.338,0.309,0.765,-0.393
558,0.535,0.242,-1.046,0.587,0.163,-0.984,0.488,0.167,-0.982,0.794,0.773,-0.346,0.309,0.764,-0.397
