frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
413,0.539,0.414,-0.927,0.582,0.33,-0.87,0.493,0.332,-0.878,0.745,0.813,-0.217,0.336,0.811,-0.367
414,0.539,0.415,-0.929,0.582,0.33,-0.873,0.493,0.332,-0.881,0.745,0.812,-0.218,0.336,0.811,-0.367
415,0.539,0.415,-0.937,0.582,0.33,-0.881,0.493,0.332,-0.888,0.745,0.812,-0.224,0.336,0.811,-0.366
416,0.539,0.415,-0.933,0.582,0.33,-0.877,0.493,0.332,-0.882,0.745,0.812,-0.223,0.336,0.811,-0.348
417,0.538,0.415,-0.933,0.582,0.33,-0.877,0.492,0.333,-0.883,0.745,0.812,-0.226,0.336,0.81,-0.348
418,0.538,0.415,-0.929,0.582,0.33,-0.873,0.492,0.333,-0.879,0.745,0.812,-0.223,0.336,0.81,-0.348
419,0.538,0.415,-0.934,0.582,0.33,-0.878,0.492,0.333,-0.884,0.744,0.811,-0.224,0.336,0.81,-0.348
420,0.538,0.415,-0.938,0.582,0.33,-0.881,0.492,0.333,-0.887,0.744,0.811,-0.232,0.336,0.81,-0.347
421,0.539,0.415,-0.938,0.582,0.33,-0.881,0.492,0.333,-0.887,0.744,0.811,-0.234,0.336,0.81,-0.347
422,0.539,0.415,-0.937,0.581,0.33,-0.881,0.492,0.333,-0.887,0.744,0.811,-0.233,0.336,0.81,-0.346
423,0.539,0.415,-0.935,0.581,0.33,-0.878,0.492,0.333,-0.885,0.744,0.811,-0.233,0.336,0.81,-0.346
424,0.539,0.415,-0.935,0.581,0.33,-0.878,0.492,0.333,-0.884,0.743,0.811,-0.233,0.336,0.81,-0.345
425,0.539,0.415,-0.936,0.581,0.331,-0.879,0.492,0.333,-0.885,0.743,0.811,-0.238,0.336,0.81,-0.345
426,0.539,0.415,-0.932,0.581,0.331,-0.876,0.492,0.333,-0.882,0.743,0.811,-0.237,0.336,0.81,-0.345
427,0.539,0.415,-0.933,0.581,0.331,-0.877,0.492,0.333,-0.882,0.743,0.811,-0.238,0.336,0.81,-0.345
428,0.539,0.415,-0.943,0.581,0.331,-0.886,0.492,0.333,-0.892,0.743,0.811,-0.245,0.336,0.81,-0.345
429,0.539,0.415,-0.942,0.581,0.331,-0.886,0.492,0.333,-0.891,0.743,0.811,-0.243,0.336,0.81,-0.346
430,0.539,0.416,-0.947,0.581,0.331,-0.889,0.492,0.333,-0.895,0.743,0.811,-0.245,0.336,0.81,-0.345
431,0.539,0.416,-0.962,0.581,0.331,-0.903,0.493,0.333,-0.91,0.743,0.809,-0.245,0.336,0.81,-0.346
432,0.539,0.416,-0.967,0.581,0.331,-0.908,0.493,0.333,-0.914,0.742,0.808,-0.245,0.336,0.81,-0.347
433,0.539,0.416,-0.965,0.581,0.331,-0.906,0.493,0.333,-0.913,0.742,0.807,-0.242,0.336,0.809,-0.346
434,0.539,0.416,-0.947,0.582,0.331,-0.889,0.493,0.333,-0.898,0.742,0.807,-0.225,0.336,0.808,-0.346
435,0.539,0.416,-0.946,0.582,0.331,-0.888,0.493,0.333,-0.897,0.742,0.806,-0.226,0.336,0.806,-0.347
436,0.54,0.416,-0.952,0.582,0.331,-0.894,0.493,0.333,-0.903,0.742,0.805,-0.227,0.336,0.805,-0.353
437,0.54,0.415,-0.949,0.582,0.331,-0.891,0.494,0.333,-0.9,0.742,0.805,-0.227,0.336,0.804,-0.352
438,0.54,0.415,-0.947,0.582,0.331,-0.89,0.494,0.333,-0.898,0.742,0.805,-0.228,0.336,0.803,-0.35
439,0.541,0.415,-0.943,0.583,0.331,-0.887,0.494,0.332,-0.895,0.744,0.805,-0.232,0.336,0.803,-0.35
440,0.541,0.415,-0.946,0.583,0.331,-0.889,0.494,0.332,-0.896,0.746,0.805,-0.236,0.336,0.803,-0.353
441,0.542,0.415,-0.946,0.583,0.331,-0.889,0.495,0.332,-0.896,0.746,0.805,-0.24,0.336,0.803,-0.349
442,0.542,0.415,-0.933,0.583,0.331,-0.879,0.495,0.332,-0.884,0.747,0.805,-0.246,0.336,0.803,-0.348
443,0.543,0.415,-0.934,0.584,0.331,-0.879,0.495,0.332,-0.885,0.747,0.805,-0.254,0.336,0.803,-0.345
444,0.543,0.415,-0.958,0.585,0.331,-0.902,0.496,0.332,-0.904,0.747,0.805,-0.278,0.336,0.802,-0.333
445,0.544,0.415,-0.968,0.585,0.331,-0.912,0.496,0.332,-0.914,0.747,0.805,-0.277,0.336,0.802,-0.333
446,0.544,0.415,-0.966,0.585,0.332,-0.91,0.496,0.332,-0.912,0.747,0.805,-0.274,0.336,0.802,-0.332
447,0.545,0.415,-0.965,0.586,0.332,-0.909,0.497,0.332,-0.912,0.748,0.805,-0.272,0.337,0.801,-0.328
448,0.545,0.415,-0.969,0.586,0.332,-0.913,0.497,0.332,-0.916,0.748,0.805,-0.281,0.337,0.801,-0.331
449,0.545,0.415,-0.97,0.586,0.332,-0.913,0.497,0.332,-0.916,0.748,0.805,-0.282,0.337,0.801,-0.33
450,0.545,0.415,-0.977,0.586,0.333,-0.92,0.498,0.332,-0.922,0.748,0.805,-0.282,0.337,0.801,-0.33
451,0.545,0.415,-0.986,0.586,0.333,-0.928,0.498,0.332,-0.933,0.749,0.805,-0.281,0.337,0.801,-0.337
452,0.545,0.415,-0.98,0.586,0.333,-0.923,0.498,0.332,-0.927,0.749,0.806,-0.278,0.337,0.801,-0.337
453,0.545,0.416,-0.979,0.586,0.333,-0.922,0.498,0.332,-0.926,0.749,0.806,-0.275,0.337,0.801,-0.348
454,0.545,0.416,-0.981,0.587,0.333,-0.923,0.498,0.332,-0.928,0.749,0.806,-0.273,0.337,0.801,-0.347
455,0.545,0.416,-0.98,0.587,0.333,-0.923,0.498,0.332,-0.927,0.749,0.806,-0.266,0.337,0.801,-0.347
456,0.545,0.415,-0.945,0.587,0.333,-0.887,0.498,0.332,-0.893,0.749,0.806,-0.248,0.337,0.801,-0.34
457,0.545,0.415,-0.941,0.587,0.333,-0.883,0.498,0.332,-0.889,0.749,0.806,-0.24,0.337,0.801,-0.341
458,0.545,0.415,-0.934,0.587,0.333,-0.875,0.498,0.332,-0.883,0.749,0.806,-0.225,0.337,0.801,-0.342
459,0.545,0.415,-0.937,0.587,0.333,-0.878,0.498,0.332,-0.886,0.748,0.805,-0.22,0.337,0.801,-0.344
460,0.545,0.415,-0.94,0.587,0.333,-0.881,0.498,0.332,-0.889,0.748,0.804,-0.221,0.337,0.801,-0.344
461,0.545,0.415,-0.947,0.587,0.333,-0.887,0.498,0.332,-0.897,0.747,0.803,-0.224,0.337,0.801,-0.349
462,0.545,0.415,-0.962,0.586,0.333,-0.901,0.498,0.332,-0.91,0.746,0.801,-0.225,0.337,0.801,-0.353
463,0.545,0.415,-0.967,0.586,0.333,-0.907,0.498,0.332,-0.916,0.745,0.799,-0.227,0.337,0.801,-0.357
464,0.544,0.415,-0.972,0.586,0.333,-0.912,0.497,0.332,-0.921,0.745,0.799,-0.232,0.337,0.802,-0.359
465,0.544,0.415,-0.958,0.585,0.333,-0.901,0.497,0.332,-0.908,0.745,0.799,-0.238,0.337,0.802,-0.359
466,0.544,0.415,-0.96,0.585,0.333,-0.903,0.497,0.332,-0.91,0.745,0.799,-0.24,0.337,0.802,-0.359
467,0.544,0.415,-0.959,0.585,0.333,-0.903,0.497,0.332,-0.909,0.745,0.799,-0.245,0.337,0.802,-0.359
468,0.543,0.415,-0.96,0.585,0.333,-0.903,0.497,0.332,-0.909,0.745,0.799,-0.249,0.337,0.802,-0.357
469,0.543,0.416,-0.96,0.584,0.333,-0.903,0.497,0.333,-0.909,0.745,0.8,-0.252,0.337,0.802,-0.357
470,0.543,0.416,-0.958,0.584,0.333,-0.901,0.497,0.333,-0.907,0.745,0.8,-0.253,0.337,0.803,-0.355
471,0.543,0.416,-0.952,0.584,0.333,-0.895,0.497,0.333,-0.901,0.745,0.8,-0.252,0.337,0.803,-0.348
472,0.543,0.416,-0.957,0.584,0.333,-0.899,0.497,0.333,-0.906,0.745,0.8,-0.252,0.337,0.803,-0.348
473,0.543,0.416,-0.958,0.584,0.333,-0.9,0.497,0.333,-0.906,0.745,0.801,-0.25,0.337,0.803,-0.347
474,0.543,0.416,-0.961,0.584,0.333,-0.902,0.497,0.333,-0.909,0.745,0.801,-0.249,0.337,0.803,-0.348
475,0.543,0.416,-0.985,0.584,0.333,-0.924,0.497,0.333,-0.932,0.745,0.802,-0.25,0.337,0.803,-0.359
476,0.543,0.416,-0.971,0.584,0.333,-0.912,0.497,0.333,-0.92,0.745,0.802,-0.247,0.337,0.803,-0.359
477,0.543,0.416,-0.972,0.584,0.333,-0.912,0.497,0.333,-0.92,0.745,0.803,-0.248,0.337,0.803,-0.358
478,0.543,0.416,-0.965,0.584,0.333,-0.906,0.497,0.333,-0.913,0.745,0.803,-0.248,0.337,0.804,-0.351
479,0.543,0.416,-0.958,0.584,0.333,-0.899,0.497,0.333,-0.905,0.745,0.803,-0.248,0.337,0.804,-0.34
480,0.543,0.416,-0.958,0.584,0.333,-0.899,0.497,0.333,-0.904,0.745,0.804,-0.252,0.337,0.804,-0.34
481,0.543,0.416,-0.957,0.584,0.333,-0.898,0.497,0.333,-0.903,0.745,0.804,-0.252,0.337,0.804,-0.339
482,0.543,0.416,-0.958,0.584,0.333,-0.899,0.497,0.333,-0.904,0.745,0.804,-0.252,0.337,0.804,-0.339
483,0.543,0.416,-0.935,0.584,0.333,-0.876,0.497,0.333,-0.883,0.744,0.804,-0.23,0.338,0.804,-0.328
484,0.543,0.416,-0.937,0.584,0.333,-0.878,0.497,0.333,-0.885,0.744,0.804,-0.226,0.338,0.804,-0.329
485,0.543,0.416,-0.936,0.584,0.333,-0.877,0.497,0.333,-0.884,0.744,0.804,-0.227,0.338,0.804,-0.328
486,0.543,0.416,-0.928,0.584,0.333,-0.87,0.497,0.333,-0.876,0.744,0.804,-0.226,0.338,0.805,-0.327
487,0.543,0.416,-0.93,0.584,0.333,-0.871,0.497,0.333,-0.878,0.744,0.804,-0.227,0.338,0.805,-0.327
488,0.543,0.416,-0.931,0.584,0.332,-0.872,0.497,0.333,-0.879,0.744,0.804,-0.226,0.338,0.805,-0.325
489,0.543,0.416,-0.947,0.584,0.332,-0.887,0.497,0.333,-0.893,0.744,0.803,-0.234,0.338,0.805,-0.329
490,0.543,0.416,-0.963,0.584,0.332,-0.903,0.497,0.333,-0.908,0.744,0.803,-0.243,0.338,0.805,-0.333
491,0.543,0.416,-0.962,0.584,0.332,-0.902,0.497,0.333,-0.908,0.744,0.803,-0.243,0.338,0.806,-0.338
492,0.543,0.416,-0.961,0.584,0.332,-0.901,0.496,0.333,-0.907,0.744,0.803,-0.243,0.338,0.806,-0.338
493,0.543,0.416,-0.954,0.584,0.332,-0.894,0.496,0.333,-0.902,0.744,0.803,-0.229,0.338,0.807,-0.338
494,0.543,0.416,-0.931,0.584,0.332,-0.871,0.496,0.334,-0.881,0.744,0.803,-0.209,0.338,0.807,-0.336
495,0.543,0.416,-0.923,0.584,0.332,-0.864,0.496,0.334,-0.874,0.744,0.803,-0.208,0.338,0.807,-0.335
496,0.543,0.416,-0.909,0.584,0.332,-0.852,0.496,0.334,-0.861,0.743,0.802,-0.208,0.338,0.806,-0.337
497,0.543,0.416,-0.913,0.584,0.332,-0.855,0.496,0.334,-0.864,0.743,0.802,-0.216,0.338,0.805,-0.342
498,0.542,0.415,-0.915,0.584,0.331,-0.856,0.496,0.333,-0.866,0.744,0.805,-0.229,0.338,0.804,-0.345
499,0.542,0.415,-0.918,0.584,0.33,-0.861,0.496,0.333,-0.869,0.745,0.805,-0.233,0.338,0.804,-0.342
500,0.542,0.414,-0.92,0.584,0.33,-0.862,0.496,0.333,-0.87,0.745,0.806,-0.242,0.338,0.804,-0.328
501,0.542,0.413,-0.926,0.584,0.329,-0.869,0.496,0.333,-0.874,0.746,0.806,-0.247,0.338,0.803,-0.326
502,0.542,0.412,-0.939,0.584,0.328,-0.882,0.496,0.333,-0.886,0.746,0.805,-0.254,0.338,0.802,-0.327
503,0.543,0.412,-0.978,0.584,0.328,-0.919,0.496,0.333,-0.925,0.746,0.805,-0.26,0.338,0.801,-0.338
504,0.543,0.411,-0.978,0.584,0.327,-0.918,0.496,0.332,-0.925,0.747,0.804,-0.26,0.338,0.801,-0.338
505,0.543,0.411,-0.974,0.584,0.327,-0.915,0.496,0.332,-0.921,0.747,0.805,-0.26,0.338,0.801,-0.341
506,0.543,0.41,-0.973,0.584,0.327,-0.912,0.497,0.331,-0.918,0.747,0.805,-0.255,0.338,0.801,-0.338
507,0.543,0.408,-0.971,0.584,0.326,-0.912,0.497,0.33,-0.917,0.747,0.805,-0.245,0.338,0.801,-0.339
508,0.543,0.408,-0.972,0.584,0.325,-0.912,0.497,0.329,-0.918,0.747,0.805,-0.245,0.338,0.801,-0.339
509,0.543,0.407,-0.972,0.584,0.325,-0.913,0.497,0.328,-0.919,0.747,0.805,-0.244,0.338,0.801,-0.341
510,0.543,0.407,-0.971,0.584,0.325,-0.911,0.497,0.328,-0.917,0.747,0.805,-0.244,0.338,0.801,-0.339
511,0.543,0.406,-0.971,0.585,0.324,-0.911,0.497,0.327,-0.917,0.747,0.807,-0.243,0.338,0.801,-0.343
512,0.543,0.405,-0.97,0.585,0.324,-0.91,0.497,0.327,-0.916,0.747,0.807,-0.249,0.338,0.801,-0.343
513,0.543,0.405,-0.971,0.585,0.324,-0.911,0.497,0.326,-0.917,0.747,0.809,-0.256,0.338,0.801,-0.354
514,0.542,0.405,-1.021,0.584,0.324,-0.961,0.496,0.326,-0.964,0.748,0.81,-0.281,0.338,0.801,-0.355
515,0.542,0.405,-1.019,0.584,0.323,-0.959,0.496,0.326,-0.963,0.748,0.81,-0.284,0.338,0.801,-0.357
516,0.542,0.404,-1.036,0.584,0.323,-0.974,0.497,0.326,-0.979,0.748,0.812,-0.292,0.338,0.802,-0.362
517,0.543,0.404,-1.028,0.585,0.323,-0.965,0.497,0.326,-0.971,0.748,0.813,-0.286,0.338,0.803,-0.362
518,0.544,0.404,-1.037,0.585,0.323,-0.973,0.497,0.326,-0.979,0.748,0.816,-0.288,0.338,0.803,-0.362
519,0.545,0.404,-1.041,0.586,0.323,-0.977,0.498,0.326,-0.984,0.748,0.817,-0.287,0.338,0.803,-0.365
520,0.545,0.404,-1.036,0.586,0.323,-0.973,0.498,0.326,-0.979,0.748,0.816,-0.286,0.338,0.801,-0.355
521,0.546,0.404,-1.037,0.586,0.323,-0.972,0.499,0.326,-0.98,0.748,0.816,-0.281,0.338,0.801,-0.359
522,0.547,0.404,-1.043,0.587,0.323,-0.977,0.5,0.326,-0.988,0.746,0.813,-0.254,0.338,0.799,-0.365
523,0.548,0.404,-1.041,0.588,0.323,-0.976,0.501,0.326,-0.986,0.745,0.813,-0.255,0.338,0.799,-0.363
524,0.549,0.404,-1.0,0.589,0.323,-0.934,0.501,0.326,-0.945,0.745,0.813,-0.229,0.338,0.8,-0.36
525,0.549,0.404,-0.986,0.589,0.323,-0.922,0.502,0.325,-0.931,0.745,0.813,-0.234,0.339,0.8,-0.357
526,0.549,0.403,-1.008,0.589,0.322,-0.941,0.501,0.325,-0.954,0.744,0.813,-0.234,0.339,0.8,-0.373
527,0.549,0.403,-1.008,0.589,0.322,-0.941,0.501,0.325,-0.954,0.744,0.811,-0.242,0.339,0.8,-0.372
528,0.548,0.403,-0.963,0.589,0.322,-0.901,0.501,0.325,-0.91,0.744,0.811,-0.235,0.339,0.8,-0.367
529,0.548,0.403,-0.961,0.589,0.322,-0.9,0.501,0.325,-0.908,0.744,0.811,-0.236,0.338,0.8,-0.359
530,0.548,0.403,-0.962,0.589,0.322,-0.901,0.5,0.325,-0.909,0.744,0.81,-0.235,0.338,0.798,-0.35
531,0.547,0.403,-0.967,0.588,0.322,-0.904,0.499,0.325,-0.913,0.744,0.81,-0.256,0.337,0.798,-0.35
532,0.546,0.402,-0.971,0.588,0.322,-0.911,0.498,0.324,-0.92,0.742,0.809,-0.258,0.337,0.793,-0.356
533,0.546,0.401,-0.975,0.588,0.321,-0.916,0.498,0.323,-0.924,0.741,0.809,-0.263,0.337,0.79,-0.356
534,0.546,0.4,-0.976,0.588,0.321,-0.917,0.498,0.323,-0.925,0.741,0.809,-0.256,0.337,0.788,-0.359
535,0.545,0.4,-0.966,0.588,0.321,-0.907,0.498,0.323,-0.917,0.74,0.809,-0.241,0.337,0.788,-0.361
536,0.545,0.4,-0.948,0.588,0.321,-0.889,0.498,0.323,-0.9,0.74,0.809,-0.222,0.337,0.788,-0.36
537,0.544,0.4,-0.955,0.587,0.321,-0.896,0.497,0.323,-0.907,0.74,0.809,-0.227,0.337,0.787,-0.36
538,0.544,0.401,-0.963,0.587,0.321,-0.904,0.497,0.323,-0.915,0.74,0.809,-0.227,0.337,0.788,-0.361
539,0.544,0.401,-0.983,0.587,0.322,-0.925,0.496,0.323,-0.932,0.74,0.809,-0.254,0.336,0.788,-0.361
540,0.543,0.402,-1.002,0.587,0.322,-0.944,0.496,0.323,-0.95,0.741,0.809,-0.271,0.336,0.788,-0.361
541,0.543,0.402,-1.012,0.587,0.322,-0.956,0.496,0.323,-0.961,0.741,0.81,-0.283,0.336,0.788,-0.37
542,0.543,0.402,-1.015,0.587,0.322,-0.958,0.496,0.323,-0.963,0.743,0.81,-0.287,0.336,0.788,-0.374
543,0.543,0.402,-1.02,0.587,0.322,-0.961,0.496,0.323,-0.967,0.743,0.81,-0.285,0.336,0.788,-0.373
544,0.543,0.402,-1.048,0.587,0.322,-0.988,0.496,0.323,-0.993,0.743,0.81,-0.292,0.336,0.788,-0.374
545,0.543,0.402,-1.04,0.587,0.322,-0.98,0.496,0.323,-0.986,0.743,0.809,-0.289,0.336,0.787,-0.373
546,0.543,0.402,-1.027,0.587,0.322,-0.967,0.497,0.323,-0.974,0.743,0.809,-0.274,0.336,0.788,-0.37
547,0.543,0.402,-1.016,0.587,0.322,-0.955,0.497,0.324,-0.964,0.743,0.808,-0.258,0.337,0.787,-0.366
548,0.543,0.402,-0.99,0.587,0.322,-0.93,0.498,0.324,-0.939,0.743,0.808,-0.241,0.337,0.788,-0.361
549,0.543,0.402,-0.991,0.587,0.322,-0.931,0.498,0.324,-0.94,0.742,0.807,-0.235,0.337,0.788,-0.361
550,0.543,0.402,-0.996,0.587,0.322,-0.934,0.498,0.324,-0.945,0.742,0.807,-0.233,0.336,0.788,-0.361
551,0.543,0.402,-0.968,0.587,0.322,-0.907,0.498,0.324,-0.918,0.742,0.806,-0.22,0.337,0.789,-0.361
552,0.543,0.402,-0.939,0.587,0.322,-0.88,0.498,0.323,-0.89,0.741,0.806,-0.212,0.337,0.79,-0.355
553,0.543,0.402,-0.945,0.587,0.322,-0.885,0.498,0.323,-0.895,0.74,0.806,-0.213,0.336,0.79,-0.355
554,0.543,0.402,-0.939,0.587,0.322,-0.881,0.498,0.323,-0.89,0.74,0.806,-0.214,0.336,0.79,-0.353
555,0.543,0.402,-0.946,0.587,0.322,-0.887,0.498,0.323,-0.895,0.74,0.806,-0.217,0.337,0.79,-0.35
556,0.543,0.402,-0.948,0.587,0.322,-0.889,0.498,0.323,-0.896,0.74,0.806,-0.223,0.337,0.79,-0.345
557,0.543,0.402,-0.949,0.587,0.322,-0.89,0.498,0.323,-0.897,0.74,0.807,-0.231,0.337,0.79,-0.345
558,0.543,0.402,-0.949,0.587,0.322,-0.89,0.498,0.323,-0.897,0.74,0.807,-0.225,0.337,0.79,-0.345
559,0.543,0.402,-0.943,0.587,0.322,-0.884,0.498,0.323,-0.891,0.74,0.807,-0.225,0.337,0.791,-0.343
560,0.543,0.401,-0.928,0.587,0.321,-0.869,0.498,0.323,-0.877,0.74,0.809,-0.218,0.337,0.791,-0.343
561,0.543,0.401,-0.93,0.587,0.321,-0.871,0.498,0.323,-0.879,0.74,0.809,-0.215,0.337,0.791,-0.34
562,0.543,0.401,-0.928,0.587,0.321,-0.868,0.498,0.323,-0.877,0.74,0.811,-0.21,0.337,0.793,-0.338
563,0.543,0.401,-0.928,0.587,0.321,-0.867,0.498,0.323,-0.876,0.74,0.812,-0.207,0.337,0.793,-0.334
564,0.544,0.401,-0.928,0.587,0.321,-0.868,0.498,0.323,-0.877,0.74,0.812,-0.208,0.337,0.793,-0.332
565,0.544,0.401,-0.911,0.587,0.321,-0.851,0.498,0.323,-0.861,0.74,0.813,-0.202,0.337,0.793,-0.333
566,0.544,0.401,-0.908,0.587,0.321,-0.849,0.498,0.323,-0.859,0.74,0.813,-0.192,0.337,0.793,-0.332
567,0.544,0.401,-0.897,0.587,0.321,-0.838,0.499,0.323,-0.849,0.74,0.813,-0.191,0.337,0.793,-0.331
568,0.544,0.401,-0.901,0.587,0.321,-0.842,0.499,0.323,-0.852,0.74,0.814,-0.188,0.337,0.793,-0.338
569,0.545,0.401,-0.903,0.587,0.321,-0.844,0.499,0.323,-0.855,0.74,0.814,-0.193,0.337,0.793,-0.34
570,0.545,0.401,-0.905,0.587,0.321,-0.846,0.499,0.323,-0.856,0.74,0.814,-0.193,0.337,0.794,-0.348
571,0.545,0.401,-0.905,0.587,0.321,-0.846,0.499,0.323,-0.856,0.74,0.814,-0.192,0.337,0.794,-0.348
572,0.545,0.401,-0.906,0.587,0.321,-0.846,0.499,0.323,-0.857,0.741,0.814,-0.189,0.337,0.794,-0.349
573,0.545,0.401,-0.913,0.587,0.321,-0.852,0.5,0.323,-0.864,0.741,0.813,-0.19,0.337,0.794,-0.351
574,0.546,0.401,-0.893,0.587,0.321,-0.834,0.5,0.323,-0.846,0.741,0.814,-0.186,0.337,0.794,-0.351
575,0.546,0.4,-0.895,0.587,0.321,-0.836,0.5,0.323,-0.847,0.741,0.814,-0.189,0.337,0.794,-0.351
576,0.546,0.401,-0.906,0.587,0.321,-0.846,0.5,0.323,-0.857,0.741,0.814,-0.194,0.337,0.794,-0.351
577,0.546,0.401,-0.904,0.587,0.321,-0.845,0.5,0.323,-0.855,0.741,0.814,-0.192,0.337,0.794,-0.35
578,0.546,0.401,-0.911,0.587,0.321,-0.854,0.5,0.323,-0.863,0.741,0.813,-0.2,0.337,0.794,-0.35
579,0.546,0.401,-0.944,0.587,0.321,-0.887,0.5,0.323,-0.894,0.741,0.814,-0.23,0.337,0.794,-0.356
580,0.546,0.401,-0.945,0.587,0.321,-0.887,0.5,0.323,-0.896,0.741,0.813,-0.228,0.337,0.794,-0.357
581,0.546,0.401,-0.956,0.587,0.321,-0.898,0.5,0.323,-0.906,0.741,0.813,-0.234,0.337,0.794,-0.363
582,0.546,0.401,-0.978,0.587,0.321,-0.92,0.5,0.323,-0.929,0.741,0.813,-0.246,0.337,0.794,-0.378
583,0.546,0.401,-0.977,0.587,0.321,-0.917,0.5,0.323,-0.926,0.741,0.813,-0.241,0.337,0.793,-0.376
584,0.546,0.401,-0.978,0.587,0.321,-0.918,0.5,0.324,-0.927,0.741,0.813,-0.24,0.337,0.794,-0.374
585,0.546,0.401,-0.977,0.587,0.322,-0.917,0.5,0.324,-0.927,0.741,0.813,-0.239,0.337,0.794,-0.373
586,0.545,0.402,-0.98,0.586,0.322,-0.92,0.5,0.325,-0.931,0.741,0.813,-0.236,0.337,0.794,-0.374
587,0.545,0.403,-0.982,0.586,0.323,-0.923,0.499,0.325,-0.933,0.741,0.812,-0.236,0.338,0.794,-0.374
588,0.545,0.403,-0.988,0.586,0.323,-0.929,0.499,0.325,-0.938,0.741,0.812,-0.242,0.338,0.794,-0.372
589,0.544,0.403,-0.969,0.586,0.323,-0.911,0.499,0.325,-0.923,0.741,0.812,-0.23,0.338,0.794,-0.372
590,0.544,0.403,-0.955,0.585,0.323,-0.898,0.499,0.325,-0.909,0.741,0.812,-0.227,0.338,0.794,-0.372
591,0.544,0.403,-0.955,0.585,0.323,-0.898,0.498,0.325,-0.91,0.741,0.812,-0.238,0.338,0.794,-0.369
592,0.544,0.403,-0.963,0.585,0.323,-0.905,0.498,0.325,-0.916,0.741,0.811,-0.237,0.338,0.793,-0.369
593,0.544,0.403,-0.945,0.585,0.323,-0.889,0.498,0.325,-0.897,0.741,0.811,-0.237,0.338,0.793,-0.354
594,0.544,0.403,-0.919,0.585,0.323,-0.861,0.498,0.325,-0.872,0.74,0.811,-0.208,0.338,0.793,-0.353
595,0.544,0.403,-0.975,0.585,0.323,-0.913,0.498,0.325,-0.925,0.741,0.811,-0.22,0.338,0.793,-0.369
596,0.544,0.403,-0.965,0.585,0.323,-0.902,0.498,0.325,-0.916,0.74,0.811,-0.214,0.338,0.793,-0.374
597,0.544,0.403,-0.966,0.585,0.323,-0.904,0.498,0.325,-0.916,0.74,0.811,-0.228,0.338,0.793,-0.373
598,0.544,0.403,-0.952,0.585,0.323,-0.893,0.498,0.325,-0.902,0.741,0.811,-0.227,0.338,0.794,-0.362
599,0.544,0.403,-0.952,0.585,0.323,-0.893,0.498,0.325,-0.903,0.74,0.811,-0.232,0.338,0.794,-0.362
600,0.544,0.403,-0.962,0.585,0.323,-0.903,0.498,0.325,-0.911,0.74,0.811,-0.239,0.338,0.794,-0.356
601,0.544,0.403,-0.967,0.585,0.323,-0.907,0.498,0.325,-0.917,0.74,0.811,-0.237,0.338,0.794,-0.362
602,0.544,0.403,-0.969,0.585,0.323,-0.909,0.498,0.325,-0.919,0.74,0.811,-0.236,0.338,0.794,-0.362
603,0.544,0.403,-0.973,0.585,0.323,-0.913,0.498,0.325,-0.924,0.74,0.811,-0.233,0.338,0.794,-0.371
604,0.544,0.403,-0.979,0.585,0.323,-0.918,0.498,0.325,-0.93,0.74,0.811,-0.235,0.337,0.794,-0.377
605,0.544,0.403,-0.979,0.585,0.323,-0.918,0.498,0.325,-0.93,0.739,0.811,-0.235,0.337,0.794,-0.377
606,0.544,0.403,-0.962,0.585,0.323,-0.903,0.498,0.325,-0.914,0.739,0.811,-0.229,0.337,0.794,-0.376
607,0.544,0.403,-0.957,0.585,0.323,-0.897,0.497,0.325,-0.908,0.739,0.811,-0.226,0.337,0.796,-0.37
608,0.544,0.403,-0.918,0.584,0.323,-0.86,0.497,0.325,-0.871,0.739,0.811,-0.209,0.337,0.796,-0.359
609,0.544,0.403,-0.912,0.584,0.323,-0.853,0.497,0.325,-0.864,0.739,0.811,-0.205,0.337,0.796,-0.354
610,0.544,0.403,-0.898,0.584,0.323,-0.838,0.497,0.325,-0.851,0.739,0.811,-0.186,0.337,0.797,-0.354
611,0.544,0.403,-0.906,0.584,0.323,-0.846,0.498,0.325,-0.857,0.739,0.811,-0.191,0.338,0.797,-0.356
612,0.544,0.403,-0.942,0.584,0.323,-0.882,0.498,0.326,-0.892,0.739,0.811,-0.214,0.338,0.797,-0.363
613,0.544,0.403,-0.947,0.585,0.323,-0.886,0.498,0.326,-0.898,0.739,0.811,-0.213,0.338,0.799,-0.368
614,0.544,0.403,-0.966,0.585,0.323,-0.904,0.498,0.326,-0.915,0.739,0.812,-0.222,0.338,0.799,-0.37
615,0.544,0.403,-0.983,0.585,0.323,-0.92,0.498,0.326,-0.933,0.74,0.812,-0.226,0.338,0.8,-0.379
616,0.544,0.403,-0.977,0.584,0.323,-0.916,0.498,0.326,-0.926,0.74,0.813,-0.228,0.338,0.8,-0.377
617,0.544,0.403,-0.94,0.584,0.322,-0.881,0.497,0.326,-0.891,0.74,0.815,-0.217,0.338,0.8,-0.372
618,0.544,0.403,-0.93,0.584,0.322,-0.871,0.497,0.326,-0.882,0.74,0.814,-0.207,0.337,0.8,-0.365
619,0.544,0.403,-0.931,0.584,0.322,-0.872,0.497,0.326,-0.883,0.74,0.815,-0.204,0.337,0.799,-0.369
